[项目信息]
项目名称=广佛环线佛山西站至广州南站段（顺德段）建设项目
项目所在县区代码=440605
项目所在市县名称=佛山市顺德区
项目类别=铁路
项目投资额=114.8
开发用途=交通
总用地面积=80.0870
占用基本农田面积=0.3700
农用地面积=66.6738
耕地面积=48.6234
园地面积=0
林地面积=0
养殖水面面积=0
其他农用地面积=18.0504
带K地类面积=0
建设用地面积=13.0139
未利用地面积=0.3993
围填海面积=0
是否增减挂钩项目=否
是否属于增减挂钩中发展改革小城镇试点项目=否
是否属于建设用地指标调整项目=否
备注=                
[属性描述]
坐标系=80国家大地坐标系
几度分带=3
投影类型=高斯克吕格
计量单位=米
带号=38
精度=0.001
转换参数=,,,,,,
[地块坐标]
235,6.6272,1,广佛环线佛山西站至广州南站段（顺德段）项目用地地块一,面,F 49G 026083,,,@
106,1,2540961.55,38418209.22
107,1,2540963.6,38418212.04
108,1,2540965.66,38418214.87
109,1,2540967.7,38418217.7
110,1,2540968.87,38418219.32
111,1,2540987.81,38418246.06
112,1,2541006.31,38418273.11
113,1,2541024.37,38418300.45
114,1,2541025.46,38418302.13
115,1,2541043.03,38418329.78
116,1,2541060.15,38418357.71
117,1,2541076.82,38418385.92
118,1,2541077.82,38418387.65
119,1,2541094.01,38418416.16
120,1,2541109.72,38418444.94
121,1,2541124.97,38418473.96
122,1,2541125.88,38418475.74
123,1,2541140.6,38418504.99
124,1,2541154.84,38418534.47
125,1,2541168.6,38418564.19
126,1,2541169.42,38418566.01
127,1,2541182.67,38418595.97
128,1,2541195.42,38418626.14
129,1,2541207.68,38418656.52
130,1,2541208.41,38418658.38
131,1,2541209.96,38418662.32
132,1,2541211.49,38418666.27
133,1,2541213.02,38418670.21
134,1,2541223.1,38418696.91
135,1,2541232.8,38418723.74
136,1,2541242.11,38418750.71
137,1,2541242.75,38418752.6
138,1,2541252.94,38418783.73
139,1,2541262.61,38418815.02
140,1,2541271.78,38418846.47
141,1,2541272.32,38418848.39
142,1,2541275.67,38418860.42
143,1,2541278.94,38418872.47
144,1,2541282.14,38418884.54
145,1,2541285.77,38418898.61
146,1,2541290.02,38418915.65
147,1,2541296.63,38418943.67
148,1,2541297.09,38418945.62
149,1,2541299.69,38418956.6
150,1,2541307.45,38418991.84
151,1,2541315.71,38419031.56
152,1,2541318.08,38419043.58
153,1,2541323.84,38419072.82
154,1,2541331.48,38419113.14
155,1,2541336.43,38419139.88
156,1,2541336.79,38419141.85
157,1,2541338.12,38419149.05
158,1,2541343.52,38419178.57
159,1,2541354.45,38419238.31
160,1,2541354.81,38419240.28
161,1,2541372.43,38419336.7
162,1,2541372.79,38419338.67
163,1,2541390.42,38419435.08
164,1,2541390.78,38419437.05
165,1,2541408.41,38419533.49
166,1,2541408.77,38419535.46
167,1,2541426.38,38419631.82
168,1,2541426.74,38419633.79
169,1,2541444.37,38419730.25
170,1,2541444.73,38419732.22
171,1,2541462.35,38419828.58
172,1,2541462.71,38419830.55
173,1,2541480.34,38419926.98
174,1,2541480.7,38419928.95
175,1,2541498.33,38420025.4
176,1,2541498.69,38420027.37
177,1,2541516.3,38420123.72
178,1,2541516.66,38420125.69
179,1,2541534.28,38420222.11
180,1,2541534.64,38420224.07
181,1,2541543.46,38420272.28
182,1,2541547.59,38420271.52
183,1,2541553.68,38420304.84
184,1,2541554.04,38420306.81
185,1,2541558.53,38420331.4
186,1,2541558.89,38420333.37
187,1,2541563.75,38420359.93
188,1,2541564.11,38420361.9
189,1,2541574.32,38420417.75
190,1,2541574.68,38420419.72
191,1,2541583.31,38420466.94
192,1,2541583.67,38420468.91
193,1,2541590.19,38420504.55
194,1,2541590.55,38420506.52
195,1,2541596.48,38420538.98
196,1,2541596.84,38420540.95
197,1,2541604.75,38420584.23
198,1,2541605.11,38420586.2
199,1,2541610.29,38420614.5
200,1,2541610.65,38420616.47
201,1,2541616.08,38420646.21
202,1,2541616.44,38420648.18
203,1,2541628.49,38420714.09
204,1,2541628.85,38420716.06
205,1,2541632.05,38420733.54
206,1,2541631.06,38420733.72
207,1,2541608.43,38420737.86
208,1,2541607.39,38420738.05
209,1,2541605.24,38420720.38
210,1,2541604.88,38420718.41
211,1,2541592.83,38420652.5
212,1,2541592.47,38420650.53
213,1,2541587.03,38420620.79
214,1,2541586.67,38420618.82
215,1,2541581.5,38420590.52
216,1,2541581.14,38420588.55
217,1,2541573.23,38420545.26
218,1,2541572.87,38420543.3
219,1,2541566.93,38420510.83
220,1,2541566.57,38420508.86
221,1,2541560.06,38420473.22
222,1,2541559.7,38420471.26
223,1,2541551.07,38420424.03
224,1,2541550.71,38420422.07
225,1,2541540.5,38420366.22
226,1,2541540.14,38420364.25
